4.1100 	INFO 	Loaded monitor calibration from ['2025_02_13 22:41']
23.4741 	EXP 	imageanswer: image = 'image/noawnser3.png'
23.4741 	EXP 	imageanswer: autoDraw = True
28.4810 	INFO 	Keyboard events cleared
28.4808 	EXP 	imageanswer: autoDraw = False
28.4808 	EXP 	image: image = 'image/number3.png'
28.4808 	EXP 	image: autoDraw = True
29.3825 	DATA 	Keypress: 1
29.3983 	EXP 	image: autoDraw = False
29.3983 	EXP 	text: autoDraw = True
29.8823 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'article_image': 'image/number4.png', 'check_key': 3, 'answer_image': 'image/noawnser4.png', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
29.9193 	EXP 	text: autoDraw = False
29.9193 	EXP 	text: autoDraw = False
29.9193 	EXP 	imageanswer: image = 'image/noawnser4.png'
29.9193 	EXP 	imageanswer: autoDraw = True
34.9278 	INFO 	Keyboard events cleared
34.9276 	EXP 	imageanswer: autoDraw = False
34.9276 	EXP 	image: image = 'image/number4.png'
34.9276 	EXP 	image: autoDraw = True
37.3142 	DATA 	Keypress: 1
37.3298 	EXP 	image: autoDraw = False
37.3298 	EXP 	text: autoDraw = True
37.8153 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'article_image': 'image/number5.png', 'check_key': 1, 'answer_image': 'image/noawnser5.png', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
37.8507 	EXP 	text: autoDraw = False
37.8507 	EXP 	imageanswer: image = 'image/noawnser5.png'
37.8507 	EXP 	imageanswer: autoDraw = True
42.8593 	INFO 	Keyboard events cleared
42.8591 	EXP 	imageanswer: autoDraw = False
42.8591 	EXP 	image: image = 'image/number5.png'
42.8591 	EXP 	image: autoDraw = True
43.5274 	DATA 	Keypress: 1
43.5430 	EXP 	image: autoDraw = False
43.5430 	EXP 	text: autoDraw = True
44.0271 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'article_image': 'image/number6.png', 'check_key': 1, 'answer_image': 'image/noawnser6.png', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
44.0640 	EXP 	text: autoDraw = False
44.0640 	EXP 	text: autoDraw = False
44.0640 	EXP 	imageanswer: image = 'image/noawnser6.png'
44.0640 	EXP 	imageanswer: autoDraw = True
49.0726 	INFO 	Keyboard events cleared
49.0723 	EXP 	imageanswer: autoDraw = False
49.0723 	EXP 	image: image = 'image/number6.png'
49.0723 	EXP 	image: autoDraw = True
49.7906 	DATA 	Keypress: 1
49.8059 	EXP 	image: autoDraw = False
49.8059 	EXP 	text: autoDraw = True
50.2904 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'article_image': 'image/number7.png', 'check_key': 3, 'answer_image': 'image/noawnser7.png', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
50.3273 	EXP 	text: autoDraw = False
50.3273 	EXP 	text: autoDraw = False
50.3273 	EXP 	imageanswer: image = 'image/noawnser7.png'
50.3273 	EXP 	imageanswer: autoDraw = True
55.3358 	INFO 	Keyboard events cleared
55.3356 	EXP 	imageanswer: autoDraw = False
55.3356 	EXP 	image: image = 'image/number7.png'
55.3356 	EXP 	image: autoDraw = True
56.1706 	DATA 	Keypress: 1
56.1860 	EXP 	image: autoDraw = False
56.1860 	EXP 	text: autoDraw = True
56.6705 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'article_image': 'image/number8.png', 'check_key': 3, 'answer_image': 'image/noawnser8.png', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
56.7074 	EXP 	text: autoDraw = False
56.7074 	EXP 	text: autoDraw = False
56.7074 	EXP 	imageanswer: image = 'image/noawnser8.png'
56.7074 	EXP 	imageanswer: autoDraw = True
61.7159 	INFO 	Keyboard events cleared
61.7157 	EXP 	imageanswer: autoDraw = False
61.7157 	EXP 	image: image = 'image/number8.png'
61.7157 	EXP 	image: autoDraw = True
62.5507 	DATA 	Keypress: 1
62.5665 	EXP 	image: autoDraw = False
62.5665 	EXP 	text: autoDraw = True
63.0503 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'article_image': 'image/number9.png', 'check_key': 4, 'answer_image': 'image/noawnser9.png', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
63.0874 	EXP 	text: autoDraw = False
63.0874 	EXP 	imageanswer: image = 'image/noawnser9.png'
63.0874 	EXP 	imageanswer: autoDraw = True
68.0959 	INFO 	Keyboard events cleared
68.0958 	EXP 	imageanswer: autoDraw = False
68.0958 	EXP 	image: image = 'image/number9.png'
68.0958 	EXP 	image: autoDraw = True
70.0486 	DATA 	Keypress: 1
70.0644 	EXP 	image: autoDraw = False
70.0644 	EXP 	text: autoDraw = True
70.5483 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'article_image': 'image/number10.png', 'check_key': 4, 'answer_image': 'image/noawnser10.png', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
70.5852 	EXP 	text: autoDraw = False
70.5852 	EXP 	text: autoDraw = False
70.5852 	EXP 	imageanswer: image = 'image/noawnser10.png'
70.5852 	EXP 	imageanswer: autoDraw = True
75.5937 	INFO 	Keyboard events cleared
75.5935 	EXP 	imageanswer: autoDraw = False
75.5935 	EXP 	image: image = 'image/number10.png'
75.5935 	EXP 	image: autoDraw = True
76.4954 	DATA 	Keypress: 1
76.5110 	EXP 	image: autoDraw = False
76.5110 	EXP 	text: autoDraw = True
77.0115 	EXP 	text: autoDraw = False
77.0115 	EXP 	text: autoDraw = False
77.0115 	EXP 	article: status = STOPPED
77.0171 	INFO 	saved data to 'C:\\psychopywork\\jubjaikwam\\data/463255_article_2025-04-25_01h09.33.289.csv'
77.0176 	INFO 	saved data to C:\psychopywork\jubjaikwam\data/463255_article_2025-04-25_01h09.33.289.psydat
